cs_level|direction|sentence
4|JP_BASE|会議のfacilitatorはneutralな立場でagendaをtimelyに進める役割を担っている。
4|JP_BASE|そのclientはresponseがinconsistentで、contractのscopeについてもunclearな点が多い。
4|JP_BASE|このpipelineのstatusをweeklyにreviewして、bottleneckをproactiveに取り除こう。
4|JP_BASE|launch前にproductのfinal checkをthoroughlyやっておかないと、criticalなbugが残るかもしれない。
4|JP_BASE|上司へのescalationはtimely かつrespectfulに行うことが、healthyなteam cultureに繋がる。
4|JP_BASE|あのcolleagueはmeetingでいつもconstructiveなquestionをaskして場をactiveにする。
4|JP_BASE|このonboarding documentはnew hireにとってfrequentに参照するものなので、accurateに保とう。
4|JP_BASE|部署全体のannual planをstrategicかつflexibleに設計することが、今期のpriorityだ。
4|JP_BASE|そのofflineな議論をsummaryにまとめて、next stepをclearlyチームに共有してほしい。
4|JP_BASE|このcomplianceのissueはsensitiveなので、internalなchannelのみでconfidentiallyに扱ってください。
4|JP_BASE|今月のperformance reviewの結果はoverallにpositiveで、productivityも全体的にupward傾向だ。
3|JP_BASE|このhighwayはtraffic jamが多くて、毎朝frustrating極まりない。
3|JP_BASE|あのintersectionはvisibilityが低くて、right turnが特に危険だ。
3|JP_BASE|このelectric vehicleはcharging stationが少ない地域では、rangeが心配だ。
3|JP_BASE|彼のsports carはlow profileで、カーブでのhandlingが非常に滑らかだ。
3|JP_BASE|carpoolのlaneを使えば、rush hourでも目的地に早く着ける。
3|JP_BASE|このSUVはoff-roadで非常にpowerfulで、どんな地形でも安心感がある。
3|JP_BASE|あのused carはlow mileageで、条件としてはcertifiedモデルより良かった。
3|JP_BASE|夕方のcommute中にflat tireになって、roadside assistanceを呼んだ。
3|JP_BASE|このtunnel内ではFMのsignalが弱くなって、音楽がとぎれとぎれになる。
3|JP_BASE|winter driveの準備として、tire pressureとanti-freeze液を事前に確認した。
3|JP_BASE|あのcoupe型の車はsleekなデザインで、後部座席のlegroom以外は最高だ。
3|JP_BASE|このcompact carはmanual transmissionで、city drivingでは少し疲れる。
3|JP_BASE|彼のgaragleにはvintageのアメ車が何台もあって、まるでshowroomのようだ。
3|JP_BASE|このnavigation appはreal-timeのtraffic dataを使って、最適なルートを提案してくれる。
3|JP_BASE|あのbridgeはstructural concernsがあると報道されて以来、heavy trucksは通行禁止だ。
3|JP_BASE|このsedan型はride comfortが特に優れていて、long distanceでも疲れにくい。
3|JP_BASE|夜間のvisibilityを上げるためにhigh beamを使ったが、oncoming carに迷惑だった。
3|JP_BASE|このtest driveではsteering responseとbrake feelの両方をしっかり確かめた。
3|JP_BASE|彼女はとてもindependentで、自分のcareerについてhonestに話してくれた。
3|JP_BASE|彼のproposalは突然すぎて、私はまだreadyじゃないとsincerelyに断った。
3|JP_BASE|初めてのdateで彼女のhumorに気づいて、すごくattractedな気持ちになった。
3|JP_BASE|二人のrelationshipはslowに進んでいるけど、それがcomfortableで好きだ。
3|JP_BASE|彼はいつもgentleで、私のopinionをきちんとrespectしてくれる。
3|JP_BASE|彼女のsmileはとてもcaptivatingで、会うたびにnerveが高ぶる。
3|JP_BASE|最近、彼とのcommunicationがawkwardになってきて、relationshipが心配だ。
3|JP_BASE|あのcoupleはとてもcompatibleで、お互いのgoalを大切にしている。
3|JP_BASE|彼女はとてもmatureで、conflictのときもcalmに対応できる。
3|JP_BASE|私のcrushはいつもcasualな態度で、気持ちがmutualかどうかわからない。
3|JP_BASE|彼女とのboundaryについてopenに話し合えるのが、この関係のstrengthだと思う。
3|JP_BASE|あの人のvibはとてもpositiveで、一緒にいるだけでhappyになれる。
3|JP_BASE|長距離のrelationshipはtrustがなければ、どんなにcleverな解決策も意味がない。
3|JP_BASE|彼女のpassionはとてもcontagiousで、一緒にいるとmotivatedな気持ちになる。
3|JP_BASE|好きな人にcasualに近づこうとしたが、nervousすぎてsmallな会話もできなかった。
3|JP_BASE|彼のattitudeがあまりにもpassiveで、次のstepに進めるか不安だ。
3|JP_BASE|彼女はとてもcreativeで、anniversaryのたびにsurpriseな計画を立ててくれる。
3|JP_BASE|私はchemistrを感じない相手とのdateをcontinueするのは不誠実だと思う。
3|JP_BASE|彼のjealousyがとてもintenseで、私のfreedomが制限される気がする。
3|JP_BASE|初めてのkissの後、二人ともsilentになって、とてもawkwardな間があった。
3|JP_BASE|彼女はとてもempathetic で、私がsadなときはいつもgentleに寄り添ってくれる。
3|JP_BASE|彼のflirtyな態度はcuteだけど、もっとseriousな面も見てみたい。
3|JP_BASE|二人の間にtensionが生まれたとき、彼女はいつもcalmかつdirectに話し合おうとする。
3|JP_BASE|付き合う前のstageはとてもexcitingで、毎日がadventureのように感じる。
3|JP_BASE|彼はとてもattentiveで、私のmoodの変化にいつもsensitiveに気づいてくれる。
3|JP_BASE|彼のsocial mediaへの投稿を見てworriedになり、直接confrontしようか悩んでいる。
3|JP_BASE|彼女とのconversationはいつもdeepで、毎回newな発見がある。
3|JP_BASE|付き合って一年記念日に、彼はsurpriseなdinnerを用意してくれてとてもromanticだった。
3|JP_BASE|自分のfeelingをexpressするのが難しくて、相手にworriedな顔をさせてしまった。
3|JP_BASE|彼女のsmallなgentleな気遣いが、毎日の生活をspecialにしてくれる。
3|JP_BASE|好きな人の前では自分のnaturalな姿でいたいのに、いつもnervousになってawkwardに振る舞ってしまう。
3|JP_BASE|二人がfinallyにofficialなcoupleになった日のことは、一生忘れられない。
3|JP_BASE|このgalleryの壁には、bold colorを使ったabstractな作品が並んでいる。
3|JP_BASE|あのartistは、texturが独特で、layeredな表現が得意だ。
3|JP_BASE|museum全体がquietで、visitorsは静かに作品を鑑賞していた。
3|JP_BASE|curatorが選んだpaintingは、どれもvividな色彩に満ちていた。
3|JP_BASE|作品のcaptionを読むと、artistが込めたpersonalなメッセージが分かる。
3|JP_BASE|あのmuralは、massiveで、一枚のcanvasに都市全体を描いている。
3|JP_BASE|モダンアートのgalleryでは、unconventionalな素材を使ったworkが多い。
3|JP_BASE|この絵のcompositionは、dynamicで、見るたびにfreshな発見がある。
3|JP_BASE|photographyの展示室では、rawな感情を捉えたmonochromeの作品が並ぶ。
3|JP_BASE|今日のworkshopでは、acrylicを使ってlayeredなキャンバスを作った。
3|JP_BASE|このsketchは、looseなタッチが魅力で、expressiveな線が生きている。
3|JP_BASE|signatureな技法を持つそのartistの作品は、collectorsに非常に人気だ。
3|JP_BASE|今年のbiennaleは、politicalなテーマを扱ったprovocativeな作品が多かった。
3|JP_BASE|私はmonochromeよりもcolorfulな絵の方が好きだが、abstractも面白い。
3|JP_BASE|このrelicは、ancientで、fragileなためガラスケースの中に収められている。
3|JP_BASE|この版画の技法はintricateで、artistが途方もなくpatientだったに違いない。
3|JP_BASE|デジタルアートのinstallationは、immersiveで、来場者がsensoryな体験をできる。
3|JP_BASE|このwatercolorは、delicateで、nearlyな完璧さで自然の光を表現している。
3|JP_BASE|今回のgroupな展示では、diverseなバックグラウンドを持つartistが集まった。
3|JP_BASE|次のsemesterに向けて、portfolioを整理して、consistentな方向性を決めたい。
2|JP_BASE|今朝のrush hourはひどくて、platformで三十分も待たされた。
2|JP_BASE|毎朝このcommuter trainに乗るたびに、crowdedな車内で肩がぶつかる。
2|JP_BASE|terminusまで行くバスはdelayedで、会議に遅れそうだった。
2|JP_BASE|地下鉄のannouncement systemが故障していて、next stationがわからなかった。
2|JP_BASE|peak timeに乗り換えをすると、escalatorの前で長い列ができる。
2|JP_BASE|このroute mapを見ても、direct lineがどこか全然わからない。
2|JP_BASE|夕方のtrain serviceは本数が多くて、waiting timeが短くて助かる。
2|JP_BASE|あのoverheadの電線が切れたせいで、entire networkが止まってしまった。
2|JP_BASE|毎日standing roomしかない車両で、long distanceを移動するのはきつい。
2|JP_BASE|このcard readerにタッチしても、fare gateが開かないことがある。
2|JP_BASE|early morningのバスは空いているから、window seatに必ず座れる。
2|JP_BASE|transfer pointに着いたら、connecting busまでまだ二十分ある。
2|JP_BASE|今日はsignal failureで電車が止まり、alternative routeを探すことになった。
2|JP_BASE|monthly passの更新を忘れたせいで、ticket machineで慌てて並んだ。
2|JP_BASE|地下鉄のair conditioningが強すぎて、long sleeveが欲しくなった。
2|JP_BASE|週末はexpress serviceが少なくて、local stopばかりに止まる。
2|JP_BASE|終電のlast callが流れた瞬間に、platformへ向かって走り出した。
2|JP_BASE|このbicycle parkingはいつも満杯で、station entranceの前で困ってしまう。
2|JP_BASE|heavy rainのせいでバスのscheduleが大幅に乱れ、皆イライラしていた。
2|JP_BASE|あのsuspended serviceのお知らせを見て、rush hourに間に合わないと悟った。
2|JP_BASE|混んでいるnight busの中でも、priority seatは誰も座りたがらない。
2|JP_BASE|commuting distanceが長すぎるから、company nearbyに引っ越したい。
2|JP_BASE|今日はhigh frequencyの時間帯を外したら、standing spaceだらけだった。
2|JP_BASE|夜遅いreturn journeyはいつも疲れていて、arrival timeまで眠ってしまう。
2|JP_BASE|このline extensionが完成すれば、travel timeが半分になると聞いた。
2|JP_BASE|automated gateの前で定期券を探し回り、rush hourの列を塞いでしまった。
2|JP_BASE|バスのdriver seatの横に、next stop informationが表示されている。
2|JP_BASE|このstation buildingの中にはoffice spaceも入っていて、使い勝手がいい。
2|JP_BASE|物凄いheadwindの日は、cycling commute自体をやめてしまいたくなる。
2|JP_BASE|今朝はpower outageで改札が全部開放になり、free accessの状態になっていた。
2|JP_BASE|乗り越し精算のextra chargeを払うとき、small changeがなくて焦った。
2|JP_BASE|夕方のbusy corridorを歩くとき、large suitcaseは本当に邪魔になる。
2|JP_BASE|このtransit appを使えば、real-time delayの情報がすぐに見られる。
2|JP_BASE|乗り換え案内のdigital boardが暗くなっていて、departure gateが読めなかった。
2|JP_BASE|今月からflex commutingが導入されて、morning peakを避けて乗れるようになった。
2|JP_BASE|夜のempty carriageに乗ると、background noiseも消えて妙に落ち着く。
2|JP_BASE|今日のhistoryのテストは本当にchallenging だったね。
2|JP_BASE|このessayのテーマはかなりbroad すぎて書きにくい。
2|JP_BASE|先生がcurriculum を見直して、もっとflexible にしてくれると助かる。
2|JP_BASE|図書館でresearch をするとき、reliable なサイトだけを使うべきだ。
2|JP_BASE|来週のpresentationに向けて、毎晩outlineを整理している。
2|JP_BASE|この授業のpace が速くて、vocabularyがなかなか覚えられない。
2|JP_BASE|彼女のnote はいつもneat で、クラス全員がうらやましがっている。
2|JP_BASE|先生はfeedback をくれるとき、いつもconstructive な言い方をする。
2|JP_BASE|このchapter を読んでも、core となる概念がまだわからない。
2|JP_BASE|放課後にstudy group を作って、examの準備をしようと思う。
2|JP_BASE|そのassignment の締め切りはfriday だと思っていたのに、違った。
2|JP_BASE|彼はいつもlast minute になってからhomework を始める。
2|JP_BASE|この科目はgrading がstrictで、少しのミスでも点が引かれる。
2|JP_BASE|クラスのdynamics がpositive だと、勉強もはかどる気がする。
2|JP_BASE|先生のexplanation がclear で、ずっと悩んでいた部分がやっとわかった。
2|JP_BASE|学校の図書館はquiet で、concentrationに最適な場所だ。
2|JP_BASE|このprojectのdeadline が迫っていて、毎日焦っている。
2|JP_BASE|彼のacademic performanceはconsistent で、先生からも高く評価されている。
2|JP_BASE|授業中にmobile phoneを使うのはstrictly 禁止されている。
2|JP_BASE|試験勉強にflashcard を使うと、memorization がずっと楽になる。
2|JP_BASE|このcourseworkのrequirements が多すぎて、週末も休めない。
2|JP_BASE|彼女はdebateが得意で、いつもlogical な主張をする。
2|JP_BASE|学校のschedule がpacked で、昼休みもほとんどない。
2|JP_BASE|この問題はcomplex すぎて、一人でsolveするのは難しい。
2|JP_BASE|授業でgroup workをするとき、役割分担をfair にすることが大切だ。
2|JP_BASE|先生の質問にanswer できなくて、かなりawkward な空気になった。
2|JP_BASE|新しいsemesterが始まるたびに、fresh なスタートを切れる気がする。
2|JP_BASE|放課後のtutorial sessionに参加したら、内容がclear になった。
2|JP_BASE|彼女はindependent なlearner で、先生に頼らず自分で調べる。
2|JP_BASE|授業のobjectives がclear に示されていると、学習計画が立てやすい。
2|JP_BASE|先生のcriticism はsometimes きついが、それが成長につながると思う。
3|JP_BASE|このrecipeはとてもsimpleで、freshな材料さえあれば誰でも作れます。
3|JP_BASE|冷蔵庫にleftoverのsoupが残っているから、今夜はそれをcreamyにアレンジしよう。
3|JP_BASE|彼女はいつもsaladにgenerousなdrizzleをかけてから食べる。
3|JP_BASE|このbatterをsmoothになるまで混ぜて、それからpanに流し込んでください。
3|JP_BASE|市場でbuyしたfreshなherbsを使うと、料理の味がまったく違う。
3|JP_BASE|このsauceはrichでsavoryな味わいが特徴で、パスタによく合う。
3|JP_BASE|もっとspicyにしたければ、追加のchiliをpinchほど入れればいい。
3|JP_BASE|彼はtenderなlambをslowにじっくり煮込むのが得意だ。
3|JP_BASE|週末にfancyなdinner partyを開くつもりで、今からmenuを考えている。
3|JP_BASE|このcrisppyなbatterの食感が、fishの柔らかさと対照的で面白い。
3|JP_BASE|あなたはどんなseasoningをchickenに使いますか、それともmarinated状態で買いますか？
3|JP_BASE|oven から出したばかりのroasted veggiesはgoldenな色合いで本当に美しい。
3|JP_BASE|彼女のcheesecakeはcreamyでlightな仕上がりで、みんなに好評だった。
3|JP_BASE|このwokで高温のflameを使ってstir-fryすると、独特の風味が出る。
3|JP_BASE|パーティーのためにbuffetスタイルでsavoryとsweetの両方を用意した。
3|JP_BASE|toppingにcrunchy onionsとcreamy dressingをたっぷりのせて食べるのが好きだ。
3|JP_BASE|このsoupはthickでheartyな味わいで、寒い日にぴったりだ。
3|JP_BASE|彼女はbakingのときにunsalted butterとpure vanillaだけを使うこだわりがある。
3|JP_BASE|このcurryはspicyでaromaticな香りが漂って、食欲をそそる。
3|JP_BASE|炊き立てのご飯にbuttery でrichなsauceをかけるだけで、立派な一品になる。
3|JP_BASE|今朝のrush hourは特にcrowdedで、platformまで人が溢れていた。
3|JP_BASE|毎日のcommuteがこんなにlong distanceだと、weekendが待ち遠しくなる。
3|JP_BASE|このtrain lineはfrequentで、だいたい三分おきにnext trainが来る。
3|JP_BASE|乗り換えのconnectionがtightすぎて、いつもdepartureに間に合わないことがある。
3|JP_BASE|あのannouncement、声がquietすぎてstation名が全然聞こえなかった。
3|JP_BASE|seat reservationを事前にonlineで取っておくと、長距離の移動がずっとcomfortableになる。
3|JP_BASE|peak timeのバスはいつもoverloadedで、standing roomすら残っていない。
3|JP_BASE|通勤途中にpodcastをearphonesで聞くのが、最近の私のdaily routineになっている。
3|JP_BASE|このstationのaccessibilityがpoorで、スーツケースを持つ旅行者には不便だと思う。
3|JP_BASE|delayed trainのせいでmeetingに遅れそうになり、clientに慌てて連絡した。
3|JP_BASE|このexpress serviceはlocal stopsを飛ばすから、通勤時間がsignificantlyに短縮される。
3|JP_BASE|駅のdigital boardを見たら、homebound trainがfull capacityと表示されていた。
3|JP_BASE|transferする駅がcomplexすぎて、初めて来た人はconfusedになるのも無理はない。
3|JP_BASE|夜のlast trainはいつもquietで、どこかmelancholicな雰囲気が漂っている。
3|JP_BASE|underground routeはweatherに左右されずにdependableで、台風の日でも安心して乗れる。
3|JP_BASE|このstationのpeak hourはsurprisingly longくて、朝から夜まで混雑が続く。
3|JP_BASE|バスの中でstanding passengersがbalanceを崩して、お互いにawkwardな視線を交わした。
3|JP_BASE|early departureの便を選んだおかげで、seatedのままcomfortablyに読書ができた。
3|JP_BASE|このbusはbike-friendlyで、前部にrackが付いていて自転車をそのまま乗せられる。
3|JP_BASE|夕方のrush、carriage全体がsilentで、みんなが疲れているのがheavilyに伝わってくる。
3|JP_BASE|終点のterminal stationがmassiveすぎて、初めて降りた時はどのexitに向かえばいいか全くわからなかった。
3|JP_BASE|毎朝のboarding routineがautomaticになりすぎて、正しいdirectionに乗ったかどうかすら確認しなくなった。
3|JP_BASE|このgameはgraphicsがとてもsmoothで、友達みんなに勧めたい。
3|JP_BASE|新しいupdateでmapが広くなって、explorationがもっと楽しくなった。
3|JP_BASE|そのcharacterのabilityはかなりuniqueで、使いこなすのが難しい。
3|JP_BASE|このcontrollerのfeel、すごくnaturalで気に入ってる。
3|JP_BASE|あのteamのstrategyはとてもcleverで、見ていて勉強になる。
3|JP_BASE|questをclearするたびにrewardがもらえて、モチベーションが続く。
3|JP_BASE|このmodeはsolo専用で、他のplayerと競わなくていいから楽だ。
3|JP_BASE|友達がspeedrunのrecordを更新して、みんなからsuperchatが飛んだ。
3|JP_BASE|彼女のaimはincredibleで、一人でtop scoreを出し続けている。
3|JP_BASE|このlevelのdesignはとてもcreativeで、隠し通路がいくつもある。
3|JP_BASE|敵のAIがsmart過ぎて、普通のtacticじゃ全然通じない。
3|JP_BASE|新しいpatchで以前のglichがfixされたと聞いて安心した。
3|JP_BASE|このgenreはstrategy系が多くて、micromanagementが得意な人に向いている。
3|JP_BASE|彼のstream、毎晩cozyな雰囲気でとてもpopularだ。
3|JP_BASE|このtutorialはstep-by-stepで説明があって、初心者にもfriendlyだ。
3|JP_BASE|あのguildのraidはweeklyで開催されていて、参加するのがとても楽しみだ。
3|JP_BASE|キャラのcustomizationがdetailedで、見た目のfreedomが大きい。
3|JP_BASE|そのsoundtrackはepicで、戦闘中ずっとtensionが高まる感じがする。
3|JP_BASE|新キャラのmoveset、見た目はcoolだけどbalanceがちょっとおかしい気がする。
3|JP_BASE|昨夜のtournamentでまさかのupset勝利があって、viewerが急増した。
3|JP_BASE|あのNPCのdialogueがsurprisingly deepで、物語に引き込まれた。
3|JP_BASE|コンボのtimingがpreciseで難しいけど、決まったときはとてもrewardingだ。
3|JP_BASE|その新しいcharacterはvisually impressiveだけど、実際のperformanceは平凡だった。
3|JP_BASE|このgameのreplayabilityはextremelyで高くて、何百時間でも遊べる。
3|JP_BASE|今朝のstatus updateは非常にclearで、チームの全員がnext stepsを理解した。
3|JP_BASE|このreportのdataが古いので、もう一度accurateな数字を確認してください。
3|JP_BASE|来週のdeadlineに向けて、各自がtaskをpriority順にこなしていく必要がある。
3|JP_BASE|あのclientはとてもdemandingで、毎週detailedな進捗報告を求めてくる。
3|JP_BASE|今回のprojectは予算がtightなので、リソースをsmartに使わなければならない。
3|JP_BASE|このquarterのperformanceレビューで、彼のproductivityが特に高く評価された。
3|JP_BASE|チームのmoralが低いので、managerは週に一度one-on-oneを設けることにした。
3|JP_BASE|昨日のbrainstormingセッションでたくさんcreativeなideasが出て、みんな興奮していた。
3|JP_BASE|この件についてはstakeholderのapprovalが必要なので、今週中にsign-offをもらってほしい。
3|JP_BASE|スケジュールが非常にtightなため、今月のworkshopをonlineに切り替えることにした。
3|JP_BASE|彼はagendaを事前に共有せずにmeetingを始めるので、参加者がいつもconfusedな顔をする。
3|JP_BASE|今回のcampaignはbrand awarenessを高めるためのkey initiativeとして位置づけられている。
3|JP_BASE|部長はいつもmeetingの最後にaction itemsをまとめて、各担当者にassignしてくれる。
3|JP_BASE|プロジェクトのscopeが急に広がったので、timelineをrealistically見直す必要が出てきた。
3|JP_BASE|彼女のpresentationはとてもvisuallyにappealingで、数字よりグラフの方が印象的だった。
3|JP_BASE|そのhotelはdowntownにあって、とてもconvenientな場所です。
3|JP_BASE|checkin前にloungeで待っていましたが、staffがとても親切でした。
3|JP_BASE|このroomはocean viewで、毎朝sunriseが見えます。
3|JP_BASE|amenityがとてもluxuriousで、特にbathroomが気に入りました。
3|JP_BASE|budgetが限られていたので、hostelのshared roomを予約しました。
3|JP_BASE|そのboutiqueホテルはとてもcozyで、rooftopからの眺めが最高でした。
3|JP_BASE|conciergeにlocal restaurantを聞いたら、excellentなお店を紹介してくれました。
3|JP_BASE|このホテルのbreakfast buffetはとてもfreshで、varietyも豊富です。
3|JP_BASE|poolがindoorで、weekdayは空いているのでゆっくり泳げます。
3|JP_BASE|reservationの確認メールにroom numberが書いていなかったので、frontで確認しました。
3|JP_BASE|airportからのshuttleはcomplimentaryで、時間通りに来ました。
3|JP_BASE|gym facilityがstate-of-the-artで、毎朝workoutできました。
3|JP_BASE|部屋からcity lightsが見えて、nighttimeの景色がespecially美しかった。
3|JP_BASE|このinnはquaintで、handmadeの家具が部屋に飾られていました。
3|JP_BASE|スタッフのresponse timeがとてもquickで、どんなrequestにも素早く対応してくれました。
3|JP_BASE|旅行のfirst nightはdeluxe roomに泊まって、luxuryを満喫しました。
3|JP_BASE|balconyからmountain viewが楽しめて、morningのコーヒーが格別でした。
3|JP_BASE|front deskのstaffはmultilingualで、日本語でも対応してくれました。
3|JP_BASE|そのsuite roomはspaciousで、living areaが別になっていました。
3|JP_BASE|このホテルのlobbyはgrandで、ceilingがとても高くて圧倒されました。
3|JP_BASE|予約したdouble roomがsold outで、twinに変更になりました。
3|JP_BASE|ホテルのspa serviceはworldclassで、deep tissueマッサージが特によかった。
3|JP_BASE|このbeachside propertyはsecluded過ぎて、nearbyに何もありません。
3|JP_BASE|ハウスキーピングはdailyで、towelsをextraでもらうこともできます。
3|JP_BASE|このホテルはeco-friendlyで、recyclableなamenityだけを使っています。
3|JP_BASE|そのvintageなホテルはhistoricで、buildingが100年以上前からあります。
3|JP_BASE|このcityのdowntownエリアは、とてもlivelyで活気があります。
3|JP_BASE|その古いchurchは、建物自体がgrandで、窓のステンドグラスがbrilliantでした。
3|JP_BASE|私たちはscenicな山道を歩いて、途中でwaterfallを見つけ、その場所がとてもpristineでした。
3|JP_BASE|あのharborから出るferry乗り場は混んでいて、列がとてもlongでした。
3|JP_BASE|旅行中に立ち寄ったlocalのカフェで、freshなパンとhot chocolateを注文しました。
3|JP_BASE|そのmuseumの特別展は非常にdetailedで、古代のartifactが丁寧に展示されていました。
3|JP_BASE|guidebookに載っていないhiddenな路地を歩いていたら、unexpectedな壁画を発見しました。
3|JP_BASE|あのcoastalな村の景色は息をのむほどで、sunsetの色がvibrantでとても美しかったです。
3|JP_BASE|旅の最終日にbusyな市場を訪れて、colorfulな雑貨をいくつかsouvenirsとして買いました。
3|JP_BASE|このroutineを外れたoff-the-beaten-pathな場所が、旅でいちばんmemorable な体験になりました。
3|JP_BASE|あのsuspension bridgeはとてもiconicで、その下を流れる川の景色がbreathtakingでした。
3|JP_BASE|展望台からのpanoramicな眺めは期待以上で、cityの夜景がdazzlingでした。
3|JP_BASE|古いfortressの内部はとても広くて、そのinteriorの壁に残る彫刻がoutstandingでした。
3|JP_BASE|私の友人はとてもadventurousな人で、このremoteな地域へのtrekをひとりで計画しました。
3|JP_BASE|このtransitシステムはとてもefficientで、空港からcityの中心部までとても速かったです。
3|JP_BASE|旅行者のほとんどがpopularなスポットへ向かう中、私はあえてquietな路地を探してleisurelyに歩きました。
3|JP_BASE|あのcliffの端に立って海を見下ろすと、景色がpanoramicで風もgentleでとても気持ちよかったです。
3|JP_BASE|旅行の最初の日にjetlagがひどくて、どのattractionを訪れても集中がdifficultでした。
3|JP_BASE|旅行の締めくくりとして、viewpointからのgoldenな夕日を見ながら、その旅がいかにunforgettableだったかを実感しました。
3|JP_BASE|このwinding な山道の果てに待っていたのは、breathtakingな谷で、静寂がabsoluteでした。
3|JP_BASE|このhotelのlobbyは本当にgrandですね。
3|JP_BASE|standardのroomよりもsuite roomの方が広くて快適です。
3|JP_BASE|このresortのpoolはindoorなので、雨の日でも泳げます。
3|JP_BASE|このhotelのspaはluxuryな雰囲気があって、心が休まります。
3|JP_BASE|そのboutiqueなhotelは旧市街のcenterに位置していた。
3|JP_BASE|rooftopのbarからcityの夜景がとても綺麗に見えました。
3|JP_BASE|このguestのroomはkingサイズのベッドが備わっています。
3|JP_BASE|minibarの飲み物はallすべてcomplimentaryだと聞きました。
3|JP_BASE|penthouseのsuiteはhighestフロアにあって眺めが最高だった。
3|JP_BASE|このresortではprivateなbeachが宿泊客だけに開放されています。
3|JP_BASE|このhotelのfitness centerは24時間open です。
3|JP_BASE|eveningのturndown serviceで枕元にchocolateが置いてあった。
3|JP_BASE|deluxeなroomにupgradeしてもらえませんか？
3|JP_BASE|そのbedのmattressがextra softで、ぐっすり眠れました。
3|JP_BASE|hotelの近くにconvenientなshoppingのエリアがたくさんあります。
3|JP_BASE|このsuiteにはprivateなjacuzziがついていて最高に贅沢です。
3|JP_BASE|このcabanaはbeachに近くて、sunnyな日には特に気持ちいい。
3|JP_BASE|overnight stayの料金にbreakfastのcostは含まれていますか？
3|JP_BASE|weekendに、彼女はoutdoorのsketchingを楽しんでいる。
3|JP_BASE|このvinylレコードは、fleeマーケットでfindした宝物だ。
3|JP_BASE|彼はgardenで、herb と wildflowerを育てている。
3|JP_BASE|その木工クラブでは、beginnerからadvancedなレベルまでのworkshopがある。
3|JP_BASE|古いcameraでfilm photographyを楽しむ人が、最近またincreasingしている。
3|JP_BASE|彼女のscrapbookには、colorfulなstickersと手書きのメモが詰まっている。
3|JP_BASE|このboardゲームはstrategicで、毎回freshな展開になる。
3|JP_BASE|趣味のkniitingで、彼女はcozyなsweaterをいくつも作った。
3|JP_BASE|川沿いでflyを使ったfishingをするのは、とてもpeacefulな体験だ。
3|JP_BASE|彼はlocalなjam sessionに毎週参加して、guitarを弾いている。
3|JP_BASE|手作りのcandleは、uniqueな香りのblendで部屋を満たしてくれる。
3|JP_BASE|その少年は、vintageなtoy carのcollectionに夢中になっている。
3|JP_BASE|彼女はtrailランニングで、mountainの景色をsoakしながら走る。
3|JP_BASE|このpotteryクラスは、creativeでtherapeuticな時間を与えてくれる。
3|JP_BASE|彼女の趣味はcalligraphyで、特にboldなletteringスタイルが得意だ。
3|JP_BASE|backpackingの旅では、lightweightな装備でtrailを歩くのが基本だ。
3|JP_BASE|彼はamateurの天文学者で、telescopeでgalacticな景色を観察している。
3|JP_BASE|その喫茶店では、localなartistのlive paintingイベントが開かれた。
3|JP_BASE|彼はdigitalなツールを使って、detailedなmapを趣味で描いている。
3|JP_BASE|その子供たちはcoastalな砂浜で、creativeなsand sculptureを作った。
3|JP_BASE|趣味のwoodworkingで、彼はrusticなshelfをいくつか作り上げた。
3|JP_BASE|このleatherクラフトは、basicなツールさえあればaccessibleな趣味だ。
3|JP_BASE|彼女はweeklyなfarmers' marketで、freshな食材を集めることが好きだ。
3|JP_BASE|このstampコレクションには、rarなものとcommonなものが混ざっている。
3|JP_BASE|趣味のbrewingで、彼はexperimentalなflavorのビールを毎月試している。
3|JP_BASE|彼女はinstantカメラでspontaneousな瞬間をcaptureするのが好きだ。
3|JP_BASE|このmosaicアートは、detailedでpatientな作業の積み重ねだ。
3|JP_BASE|その少年はelectronicな部品を集めて、creativeなgadgetを自分で作る。
2|JP_BASE|在宅勤務だとdeskの上がいつもclutterだらけになってしまう。
2|JP_BASE|このprojectのdeadlineが近づいているのに、まだ集中できていない。
2|JP_BASE|毎朝coffeeを飲みながらto-do listを確認するのが私のルーティンだ。
2|JP_BASE|彼女はhome officeをとてもproductiveな空間に整えている。
2|JP_BASE|standup meetingの時間になっても、まだpajamasを着ているのは私だけじゃないはずだ。
2|JP_BASE|上司からのfeedbackがとてもconstructiveで、やる気が出た。
2|JP_BASE|laptopのscreenを一日中見ていると、目がとても疲れる。
2|JP_BASE|remoteで働くようになってから、通勤のstressがなくなった。
2|JP_BASE|チームのcollaborationをよりsmoothにするために、新しいツールを導入した。
2|JP_BASE|家で働くとon-and-offなdistractionがとても多くて困る。
2|JP_BASE|このtaskはかなりcomplexなので、一人では終わらせられないかもしれない。
2|JP_BASE|videoのqualityが悪くて、相手の表情がよく見えなかった。
2|JP_BASE|今週のworkloadはかなりheavyで、残業が続いている。
2|JP_BASE|彼女のpresentationはとてもimpressiveで、クライアントも納得していた。
2|JP_BASE|home officeの環境をergonomicに整えることが、長期的な健康に大切だ。
2|JP_BASE|今日のbrainstormingセッションではたくさんのcreativeなアイデアが出た。
2|JP_BASE|channelが多すぎて、どのupdateが重要なのか判断しにくい。
2|JP_BASE|彼はbreakの時間もemailをチェックするのをやめられないでいる。
